,Shipment_ID,Origin_Country,Destination_Country,Shipment_Date,Estimated_Arrival_Date,Actual_Arrival_Date,Transport_Mode,Carrier_Name,Route_Code,Declared_Value_USD,Tariff_Category,Route_Risk_Index,Inspection_Type,Delay_Reason,Customs_Delay_Days,Risk_Flag,Origin_City,Destination_City,Weight
6387,SHP006388,UK,Japan,2022-02-09,2022-03-03,2022-03-05,Road,Carrier_20,R889,40571.44,Medium,0.59,Both,Routine customs clearance without issue,2,1,London,Osaka,119
6388,SHP006389,Germany,Japan,2024-09-21,2024-10-08,2024-10-08,Rail,Carrier_14,R566,34372.55,Medium,0.51,Document,Routine customs clearance without issue,0,0,Hamburg,Yokohama,414
6389,SHP006390,India,South Africa,2021-11-29,2021-12-10,2021-12-16,Air,Carrier_27,R410,14584.29,Low,0.08,Document,Random inspection selected,6,2,Mumbai,Durban,726
6390,SHP006391,India,Japan,2022-12-02,2022-12-24,2023-01-02,Road,Carrier_2,R227,15473.01,Low,0.18,Both,"Incomplete paperwork, requires manual review",9,2,Bangalore,Osaka,140
6391,SHP006392,China,USA,2019-08-18,2019-08-28,2019-08-30,Rail,Carrier_16,R990,6281.62,High,0.19,Both,"Incomplete paperwork, requires manual review",2,1,Shenzhen,Phoenix,767
6392,SHP006393,UAE,Germany,2022-01-19,2022-02-10,2022-02-12,Air,Carrier_20,R100,30331.41,Medium,0.95,Both,Tariff dispute pending resolution,2,1,Abu Dhabi,Cologne,119
6393,SHP006394,India,Australia,2024-03-06,2024-03-16,2024-03-16,Rail,Carrier_4,R294,48936.48,High,0.21,Both,Incorrect HS code classification,0,0,Bangalore,Sydney,854
6394,SHP006395,USA,China,2020-12-03,2020-12-16,2020-12-17,Road,Carrier_26,R786,31361.96,High,0.48,Document,Random inspection selected,1,1,Houston,Guangzhou,267
6395,SHP006396,USA,Germany,2022-08-21,2022-09-10,2022-09-10,Rail,Carrier_38,R845,32724.57,Low,0.23,Physical,Random inspection selected,0,0,Chicago,Munich,72
6396,SHP006397,Japan,Germany,2024-09-12,2024-09-22,2024-09-23,Air,Carrier_16,R272,27104.36,Low,0.26,Both,Routine customs clearance without issue,1,1,Tokyo,Munich,55
6397,SHP006398,UK,Australia,2020-10-27,2020-11-05,2020-11-07,Rail,Carrier_30,R277,10914.48,High,0.57,Document,High-risk commodity flagged for inspection,2,1,Edinburgh,Adelaide,735
6398,SHP006399,UK,India,2022-03-04,2022-03-24,2022-03-28,Road,Carrier_25,R241,2994.65,Low,0.13,Document,Random inspection selected,4,2,London,Mumbai,773
6399,SHP006400,Germany,India,2024-12-18,2025-01-12,2025-01-13,Road,Carrier_19,R994,1105.85,High,0.8,Both,High-risk commodity flagged for inspection,1,1,Frankfurt,Chennai,52
6400,SHP006401,Japan,UAE,2021-03-27,2021-04-10,2021-04-15,Rail,Carrier_7,R933,25855.24,Medium,0.81,Physical,"Incomplete paperwork, requires manual review",5,2,Yokohama,Ajman,510
6401,SHP006402,South Africa,UK,2023-05-27,2023-06-12,2023-06-12,Road,Carrier_3,R505,9359.33,Medium,0.7,Document,"Suspected undervaluation, needs reassessment",0,0,Cape Town,Liverpool,443
6402,SHP006403,Brazil,India,2022-05-08,2022-06-06,2022-06-09,Sea,Carrier_31,R564,35209.99,Low,0.24,Document,Random inspection selected,3,1,Brasilia,Chennai,455
6403,SHP006404,Germany,UK,2019-12-18,2019-12-29,2020-01-05,Rail,Carrier_7,R619,22016.72,High,0.7,Both,Incorrect HS code classification,7,2,Frankfurt,Manchester,603
6404,SHP006405,USA,Germany,2020-02-22,2020-02-28,2020-03-04,Sea,Carrier_29,R556,16129.61,High,0.94,Both,Incorrect HS code classification,5,2,Los Angeles,Berlin,361
6405,SHP006406,India,Germany,2024-10-07,2024-10-30,2024-11-04,Air,Carrier_8,R899,17824.95,Low,0.91,Both,Routine customs clearance without issue,5,2,Bangalore,Berlin,816
6406,SHP006407,Germany,Japan,2024-07-04,2024-07-25,2024-07-25,Rail,Carrier_10,R519,22071.38,Low,0.93,Document,"Suspected undervaluation, needs reassessment",0,0,Berlin,Tokyo,46
6407,SHP006408,China,USA,2024-12-19,2025-01-06,2025-01-06,Sea,Carrier_22,R113,7177.48,Low,0.1,Both,Tariff dispute pending resolution,0,0,Beijing,Phoenix,705
6408,SHP006409,South Africa,UK,2019-10-08,2019-10-16,2019-10-21,Road,Carrier_2,R801,45122.16,Medium,0.11,Both,Tariff dispute pending resolution,5,2,Johannesburg,Edinburgh,369
6409,SHP006410,China,India,2024-09-03,2024-09-12,2024-09-13,Rail,Carrier_13,R594,29749.12,Low,0.77,Both,Random inspection selected,1,1,Shanghai,Bangalore,448
6410,SHP006411,China,South Africa,2021-12-02,2021-12-21,2021-12-24,Rail,Carrier_11,R195,6181.02,High,0.72,Both,"Suspected undervaluation, needs reassessment",3,1,Beijing,Cape Town,590
6411,SHP006412,Germany,UK,2021-07-29,2021-08-03,2021-08-06,Sea,Carrier_26,R619,40491.85,High,0.52,Both,High-risk commodity flagged for inspection,3,1,Munich,Liverpool,806
6412,SHP006413,Japan,South Africa,2022-09-01,2022-09-09,2022-09-12,Sea,Carrier_30,R179,32290.74,Medium,0.09,Physical,Incorrect HS code classification,3,1,Nagoya,Cape Town,240
6413,SHP006414,UAE,Japan,2023-07-16,2023-08-04,2023-08-04,Air,Carrier_45,R215,39190.25,Medium,0.86,Document,"Incomplete paperwork, requires manual review",0,0,Abu Dhabi,Osaka,856
6414,SHP006415,USA,South Africa,2020-01-11,2020-02-06,2020-02-08,Air,Carrier_27,R177,8810.18,High,0.93,Document,Tariff dispute pending resolution,2,1,Phoenix,Cape Town,378
6415,SHP006416,Australia,India,2019-01-21,2019-02-02,2019-02-02,Air,Carrier_20,R672,43874.13,Medium,0.3,Both,Random inspection selected,0,0,Melbourne,Delhi,256
6416,SHP006417,Germany,Brazil,2020-03-29,2020-04-23,2020-05-02,Rail,Carrier_20,R838,39326.99,High,0.48,Both,"Incomplete paperwork, requires manual review",9,2,Hamburg,Brasilia,706
6417,SHP006418,India,UK,2024-05-07,2024-06-05,2024-06-06,Sea,Carrier_13,R496,8734.23,High,0.74,Document,High-risk commodity flagged for inspection,1,1,Mumbai,Edinburgh,426
6418,SHP006419,UAE,USA,2019-09-01,2019-09-18,2019-09-19,Air,Carrier_40,R491,5084.13,Low,0.9,Document,Routine customs clearance without issue,1,1,Abu Dhabi,Chicago,358
6419,SHP006420,USA,South Africa,2020-03-01,2020-03-12,2020-03-14,Sea,Carrier_6,R796,28216.41,High,0.02,Document,Routine customs clearance without issue,2,1,Phoenix,Cape Town,169
6420,SHP006421,Germany,Japan,2021-01-23,2021-01-30,2021-02-02,Sea,Carrier_11,R197,47498.82,High,0.35,Physical,Incorrect HS code classification,3,1,Munich,Osaka,399
6421,SHP006422,India,Japan,2022-12-03,2022-12-17,2022-12-17,Rail,Carrier_3,R760,15942.11,Low,0.26,Physical,High-risk commodity flagged for inspection,0,0,Delhi,Nagoya,589
6422,SHP006423,Japan,UK,2022-04-16,2022-04-27,2022-04-27,Air,Carrier_45,R382,49512.72,Low,0.83,Document,Incorrect HS code classification,0,0,Nagoya,Edinburgh,951
6423,SHP006424,India,China,2022-09-15,2022-10-13,2022-10-13,Sea,Carrier_36,R697,16284.59,High,0.7,Both,"Incomplete paperwork, requires manual review",0,0,Kolkata,Shanghai,591
6424,SHP006425,UK,South Africa,2020-10-20,2020-11-01,2020-11-02,Air,Carrier_26,R698,17966.0,Medium,0.29,Physical,Incorrect HS code classification,1,1,Liverpool,Johannesburg,741
6425,SHP006426,Japan,India,2022-07-23,2022-08-22,2022-08-22,Air,Carrier_19,R743,30729.85,Medium,0.27,Physical,Random inspection selected,0,0,Yokohama,Mumbai,292
6426,SHP006427,Brazil,China,2022-05-20,2022-06-07,2022-06-13,Sea,Carrier_29,R383,9134.0,High,0.07,Physical,"Incomplete paperwork, requires manual review",6,2,Rio de Janeiro,Guangzhou,621
6427,SHP006428,South Africa,UAE,2020-02-03,2020-03-01,2020-03-06,Road,Carrier_6,R332,25028.17,Low,0.78,Both,Tariff dispute pending resolution,5,2,Johannesburg,Abu Dhabi,436
6428,SHP006429,India,Germany,2020-11-04,2020-11-21,2020-11-21,Air,Carrier_44,R908,8061.69,Medium,0.52,Document,Incorrect HS code classification,0,0,Kolkata,Frankfurt,242
6429,SHP006430,UAE,South Africa,2023-07-24,2023-08-07,2023-08-12,Air,Carrier_13,R578,1948.48,High,0.46,Both,"Incomplete paperwork, requires manual review",5,2,Ajman,Johannesburg,915
6430,SHP006431,Brazil,South Africa,2023-03-13,2023-03-29,2023-03-29,Air,Carrier_13,R874,9911.6,Medium,0.62,Both,"Incomplete paperwork, requires manual review",0,0,Rio de Janeiro,Cape Town,518
6431,SHP006432,India,Germany,2021-07-21,2021-07-31,2021-07-31,Sea,Carrier_4,R906,14700.77,Low,0.42,Document,"Incomplete paperwork, requires manual review",0,0,Delhi,Hamburg,374
6432,SHP006433,Japan,Australia,2020-09-10,2020-09-19,2020-09-19,Sea,Carrier_11,R984,41247.16,High,0.88,Both,Routine customs clearance without issue,0,0,Tokyo,Sydney,963
6433,SHP006434,China,Australia,2022-11-08,2022-11-14,2022-11-21,Rail,Carrier_27,R921,41614.23,High,0.57,Document,Routine customs clearance without issue,7,2,Chengdu,Melbourne,24
6434,SHP006435,China,India,2020-02-05,2020-02-19,2020-02-22,Road,Carrier_9,R757,32709.39,High,0.68,Physical,Routine customs clearance without issue,3,1,Guangzhou,Kolkata,395
6435,SHP006436,India,South Africa,2022-06-11,2022-06-24,2022-06-24,Rail,Carrier_47,R116,6354.79,Medium,0.41,Physical,High-risk commodity flagged for inspection,0,0,Bangalore,Pretoria,965
6436,SHP006437,Brazil,Japan,2023-12-19,2024-01-05,2024-01-05,Air,Carrier_37,R223,10384.63,High,0.27,Document,"Incomplete paperwork, requires manual review",0,0,Rio de Janeiro,Tokyo,462
6437,SHP006438,UK,Japan,2024-03-17,2024-03-22,2024-03-25,Sea,Carrier_23,R229,21008.82,Medium,0.09,Document,"Incomplete paperwork, requires manual review",3,1,Manchester,Osaka,245
6438,SHP006439,UK,South Africa,2024-11-23,2024-12-18,2024-12-23,Road,Carrier_15,R126,13750.94,Medium,0.86,Both,Incorrect HS code classification,5,2,Liverpool,Cape Town,92
6439,SHP006440,South Africa,India,2023-07-12,2023-07-24,2023-07-26,Air,Carrier_41,R407,7770.47,High,0.11,Both,Random inspection selected,2,1,Johannesburg,Chennai,748
6440,SHP006441,India,USA,2020-06-04,2020-06-23,2020-06-25,Road,Carrier_33,R766,34230.12,High,0.9,Both,Incorrect HS code classification,2,1,Mumbai,Chicago,62
6441,SHP006442,Japan,USA,2019-04-12,2019-04-27,2019-04-29,Rail,Carrier_43,R523,11049.13,High,0.37,Both,"Suspected undervaluation, needs reassessment",2,1,Tokyo,Los Angeles,965
6442,SHP006443,Germany,USA,2019-09-21,2019-10-14,2019-10-19,Rail,Carrier_50,R378,17340.72,High,0.78,Physical,Random inspection selected,5,2,Cologne,Houston,346
6443,SHP006444,UK,China,2020-10-06,2020-11-04,2020-11-04,Rail,Carrier_41,R502,16307.03,Low,0.79,Both,Incorrect HS code classification,0,0,Edinburgh,Shanghai,911
6444,SHP006445,India,China,2020-06-17,2020-07-12,2020-07-12,Sea,Carrier_35,R611,11553.3,High,0.55,Both,High-risk commodity flagged for inspection,0,0,Chennai,Beijing,300
6445,SHP006446,UK,Japan,2019-03-15,2019-03-21,2019-03-24,Air,Carrier_5,R724,14419.32,High,0.04,Physical,Random inspection selected,3,1,Birmingham,Tokyo,212
6446,SHP006447,South Africa,Brazil,2020-07-30,2020-08-09,2020-08-16,Sea,Carrier_33,R755,29735.32,Medium,0.06,Document,Routine customs clearance without issue,7,2,Johannesburg,Rio de Janeiro,875
6447,SHP006448,South Africa,UK,2019-07-17,2019-07-27,2019-07-27,Road,Carrier_49,R516,28879.29,High,0.33,Both,"Suspected undervaluation, needs reassessment",0,0,Cape Town,Edinburgh,505
6448,SHP006449,UK,China,2023-11-29,2023-12-08,2023-12-13,Rail,Carrier_16,R276,10538.31,Medium,0.83,Both,Tariff dispute pending resolution,5,2,Manchester,Guangzhou,44
6449,SHP006450,Brazil,Australia,2021-11-08,2021-12-06,2021-12-06,Sea,Carrier_34,R469,33661.74,High,0.74,Both,High-risk commodity flagged for inspection,0,0,Brasilia,Perth,515
6450,SHP006451,UAE,USA,2023-08-01,2023-08-31,2023-08-31,Sea,Carrier_25,R447,3119.98,High,0.77,Both,Routine customs clearance without issue,0,0,Sharjah,Chicago,63
6451,SHP006452,UK,South Africa,2020-08-24,2020-09-14,2020-09-16,Air,Carrier_20,R207,41742.3,High,0.68,Physical,Random inspection selected,2,1,Manchester,Pretoria,291
6452,SHP006453,USA,Australia,2024-06-29,2024-07-20,2024-07-24,Air,Carrier_21,R923,47388.74,Low,0.91,Both,Random inspection selected,4,2,Chicago,Perth,119
6453,SHP006454,India,UK,2022-03-28,2022-04-05,2022-04-10,Road,Carrier_31,R171,8864.46,Medium,0.31,Document,Routine customs clearance without issue,5,2,Delhi,Manchester,615
6454,SHP006455,USA,Australia,2020-07-15,2020-07-31,2020-07-31,Rail,Carrier_28,R910,39918.64,Medium,0.68,Document,Incorrect HS code classification,0,0,Los Angeles,Brisbane,274
6455,SHP006456,Australia,South Africa,2021-07-28,2021-08-04,2021-08-08,Road,Carrier_13,R158,25079.87,High,0.73,Both,Routine customs clearance without issue,4,2,Brisbane,Port Elizabeth,783
6456,SHP006457,Germany,India,2023-01-26,2023-02-21,2023-02-22,Air,Carrier_3,R434,26886.25,High,0.06,Physical,Routine customs clearance without issue,1,1,Berlin,Chennai,297
6457,SHP006458,Germany,Australia,2019-07-02,2019-07-20,2019-07-23,Rail,Carrier_7,R718,18572.4,Low,0.92,Both,Routine customs clearance without issue,3,1,Berlin,Brisbane,418
6458,SHP006459,UK,South Africa,2022-09-06,2022-10-02,2022-10-06,Rail,Carrier_25,R784,21743.6,High,0.31,Physical,Random inspection selected,4,2,Birmingham,Pretoria,244
6459,SHP006460,China,South Africa,2022-12-07,2022-12-28,2022-12-29,Rail,Carrier_7,R913,23018.14,High,0.29,Both,Incorrect HS code classification,1,1,Shenzhen,Durban,682
6460,SHP006461,Japan,China,2019-07-18,2019-08-01,2019-08-01,Road,Carrier_5,R652,31595.88,Low,0.99,Physical,"Incomplete paperwork, requires manual review",0,0,Osaka,Shenzhen,179
6461,SHP006462,UAE,Australia,2022-06-12,2022-06-24,2022-06-24,Rail,Carrier_15,R960,19477.95,High,0.39,Document,Random inspection selected,0,0,Abu Dhabi,Perth,880
6462,SHP006463,South Africa,Australia,2024-04-23,2024-05-17,2024-05-17,Air,Carrier_19,R941,9920.65,High,0.62,Physical,Incorrect HS code classification,0,0,Port Elizabeth,Brisbane,842
6463,SHP006464,Brazil,India,2021-03-29,2021-04-18,2021-04-22,Sea,Carrier_29,R634,47921.39,Low,0.04,Physical,Random inspection selected,4,2,Sao Paulo,Mumbai,682
6464,SHP006465,India,USA,2024-09-05,2024-09-14,2024-09-17,Rail,Carrier_41,R157,26262.96,High,0.05,Both,"Incomplete paperwork, requires manual review",3,1,Delhi,Los Angeles,608
6465,SHP006466,UAE,South Africa,2023-09-15,2023-09-28,2023-09-28,Rail,Carrier_32,R120,42692.14,Medium,0.21,Physical,"Suspected undervaluation, needs reassessment",0,0,Abu Dhabi,Johannesburg,607
6466,SHP006467,China,Australia,2019-06-03,2019-06-08,2019-06-08,Sea,Carrier_5,R641,25620.72,Medium,0.95,Physical,"Incomplete paperwork, requires manual review",0,0,Beijing,Brisbane,383
6467,SHP006468,India,USA,2019-02-02,2019-03-04,2019-03-04,Rail,Carrier_35,R671,5894.78,Low,0.38,Document,High-risk commodity flagged for inspection,0,0,Bangalore,Chicago,187
6468,SHP006469,Germany,USA,2023-08-02,2023-08-30,2023-09-02,Rail,Carrier_15,R820,36093.84,Low,0.32,Both,"Suspected undervaluation, needs reassessment",3,1,Frankfurt,New York,415
6469,SHP006470,Brazil,China,2024-05-14,2024-06-06,2024-06-08,Road,Carrier_10,R759,38089.59,Low,0.54,Physical,Incorrect HS code classification,2,1,Salvador,Shanghai,888
6470,SHP006471,Japan,USA,2019-04-17,2019-05-07,2019-05-11,Rail,Carrier_17,R797,17522.58,Medium,0.23,Document,"Incomplete paperwork, requires manual review",4,2,Osaka,New York,210
6471,SHP006472,South Africa,Germany,2024-04-08,2024-04-14,2024-04-17,Sea,Carrier_22,R564,36130.59,Medium,0.57,Document,High-risk commodity flagged for inspection,3,1,Durban,Berlin,781
6472,SHP006473,India,Japan,2022-08-26,2022-09-23,2022-09-25,Road,Carrier_44,R770,43183.88,Medium,0.77,Both,Routine customs clearance without issue,2,1,Delhi,Yokohama,671
6473,SHP006474,Australia,Germany,2023-09-22,2023-10-20,2023-10-25,Sea,Carrier_32,R792,42306.63,High,0.24,Document,Incorrect HS code classification,5,2,Perth,Munich,634
6474,SHP006475,India,Japan,2020-04-24,2020-05-10,2020-05-10,Road,Carrier_43,R130,9929.16,Low,0.88,Document,"Suspected undervaluation, needs reassessment",0,0,Delhi,Tokyo,974
6475,SHP006476,China,USA,2024-06-10,2024-06-21,2024-06-24,Air,Carrier_30,R442,7828.41,High,0.01,Both,Tariff dispute pending resolution,3,1,Beijing,Los Angeles,831
6476,SHP006477,India,Brazil,2020-05-05,2020-06-03,2020-06-03,Air,Carrier_40,R447,5518.76,Low,0.05,Physical,Tariff dispute pending resolution,0,0,Chennai,Fortaleza,503
6477,SHP006478,India,UK,2022-05-02,2022-05-12,2022-05-12,Road,Carrier_45,R355,35494.96,Low,0.49,Both,Random inspection selected,0,0,Mumbai,Liverpool,80
6478,SHP006479,USA,China,2023-05-09,2023-05-25,2023-05-25,Road,Carrier_42,R775,1148.69,High,0.94,Both,Incorrect HS code classification,0,0,Chicago,Shenzhen,345
6479,SHP006480,Japan,Australia,2020-09-29,2020-10-24,2020-10-31,Air,Carrier_8,R760,30117.37,High,0.95,Document,High-risk commodity flagged for inspection,7,2,Tokyo,Brisbane,838
6480,SHP006481,China,Australia,2021-08-21,2021-09-14,2021-09-14,Rail,Carrier_31,R240,40046.73,Low,0.76,Physical,Incorrect HS code classification,0,0,Chengdu,Melbourne,828
6481,SHP006482,Australia,Japan,2021-09-25,2021-10-09,2021-10-09,Sea,Carrier_3,R282,29516.69,Medium,0.93,Document,Incorrect HS code classification,0,0,Sydney,Osaka,354
6482,SHP006483,Germany,UK,2022-04-21,2022-05-04,2022-05-10,Rail,Carrier_1,R558,2416.59,High,0.5,Both,Routine customs clearance without issue,6,2,Cologne,Manchester,816
6483,SHP006484,USA,Germany,2021-09-14,2021-10-09,2021-10-11,Road,Carrier_2,R678,17547.79,High,0.18,Document,Tariff dispute pending resolution,2,1,New York,Frankfurt,689
6484,SHP006485,Brazil,Germany,2024-11-25,2024-12-04,2024-12-04,Rail,Carrier_32,R641,25336.06,High,0.41,Document,Tariff dispute pending resolution,0,0,Sao Paulo,Munich,927
6485,SHP006486,South Africa,China,2024-03-22,2024-04-14,2024-04-15,Sea,Carrier_3,R957,28780.87,Medium,0.67,Document,Incorrect HS code classification,1,1,Pretoria,Shanghai,675
6486,SHP006487,USA,Brazil,2021-04-12,2021-05-07,2021-05-07,Rail,Carrier_48,R790,9052.72,Low,0.27,Physical,Tariff dispute pending resolution,0,0,New York,Rio de Janeiro,936
6487,SHP006488,Germany,UAE,2020-09-06,2020-09-27,2020-10-02,Road,Carrier_48,R824,48697.64,Low,0.2,Physical,Routine customs clearance without issue,5,2,Frankfurt,Sharjah,707
6488,SHP006489,Brazil,UK,2024-06-17,2024-07-03,2024-07-03,Rail,Carrier_15,R644,24796.21,Low,0.85,Both,Tariff dispute pending resolution,0,0,Salvador,Birmingham,124
6489,SHP006490,Brazil,UK,2020-01-30,2020-02-07,2020-02-12,Road,Carrier_12,R400,4824.22,High,0.59,Physical,Routine customs clearance without issue,5,2,Fortaleza,London,958
6490,SHP006491,China,India,2019-04-10,2019-05-09,2019-05-12,Air,Carrier_1,R153,27880.79,Medium,0.09,Document,"Incomplete paperwork, requires manual review",3,1,Beijing,Bangalore,660
6491,SHP006492,UAE,USA,2024-12-10,2024-12-27,2024-12-27,Air,Carrier_9,R386,30744.05,High,0.3,Physical,Tariff dispute pending resolution,0,0,Dubai,Chicago,491
6492,SHP006493,China,India,2020-08-27,2020-09-20,2020-09-22,Road,Carrier_47,R759,8287.06,High,0.57,Physical,Routine customs clearance without issue,2,1,Guangzhou,Kolkata,650
6493,SHP006494,South Africa,India,2022-04-26,2022-05-25,2022-05-26,Rail,Carrier_41,R203,31194.75,High,0.13,Both,"Incomplete paperwork, requires manual review",1,1,Pretoria,Kolkata,775
6494,SHP006495,Germany,Australia,2024-07-19,2024-08-17,2024-08-17,Air,Carrier_8,R596,31921.3,Medium,0.95,Physical,Tariff dispute pending resolution,0,0,Frankfurt,Perth,940
6495,SHP006496,Australia,UK,2023-09-26,2023-10-18,2023-10-18,Road,Carrier_50,R357,21387.88,Low,0.22,Physical,Tariff dispute pending resolution,0,0,Adelaide,Edinburgh,563
6496,SHP006497,Germany,Brazil,2020-07-02,2020-07-11,2020-07-11,Sea,Carrier_27,R970,21578.05,Low,0.0,Document,Random inspection selected,0,0,Cologne,Sao Paulo,840
6497,SHP006498,Germany,UK,2024-09-19,2024-10-15,2024-10-15,Road,Carrier_25,R684,46126.93,Medium,0.36,Both,High-risk commodity flagged for inspection,0,0,Berlin,Edinburgh,896
6498,SHP006499,Brazil,USA,2019-08-02,2019-09-01,2019-09-01,Road,Carrier_2,R266,41034.62,Low,0.49,Both,"Suspected undervaluation, needs reassessment",0,0,Brasilia,New York,855
6499,SHP006500,Germany,Japan,2022-11-25,2022-12-01,2022-12-04,Air,Carrier_29,R930,30132.05,High,0.42,Document,Routine customs clearance without issue,3,1,Munich,Yokohama,185
6500,SHP006501,Australia,USA,2022-11-05,2022-12-02,2022-12-08,Air,Carrier_28,R169,6472.08,Low,0.49,Both,Incorrect HS code classification,6,2,Sydney,New York,612
6501,SHP006502,USA,Germany,2024-09-08,2024-09-27,2024-10-04,Sea,Carrier_4,R246,36836.45,Low,0.44,Both,Incorrect HS code classification,7,2,Chicago,Berlin,445
6502,SHP006503,Australia,USA,2021-05-03,2021-05-12,2021-05-15,Air,Carrier_38,R797,9158.54,Medium,0.23,Document,"Incomplete paperwork, requires manual review",3,1,Adelaide,Los Angeles,994
6503,SHP006504,USA,Germany,2024-03-28,2024-04-15,2024-04-15,Sea,Carrier_29,R932,4725.48,High,0.59,Document,Random inspection selected,0,0,Phoenix,Munich,581
6504,SHP006505,Brazil,USA,2019-01-15,2019-02-03,2019-02-03,Sea,Carrier_32,R600,24929.12,High,1.0,Both,High-risk commodity flagged for inspection,0,0,Salvador,Chicago,23
6505,SHP006506,Germany,Brazil,2019-12-27,2020-01-06,2020-01-11,Road,Carrier_8,R190,8693.12,Medium,0.87,Physical,High-risk commodity flagged for inspection,5,2,Berlin,Rio de Janeiro,808
6506,SHP006507,India,USA,2020-11-05,2020-11-22,2020-11-23,Air,Carrier_23,R896,7476.78,Medium,0.91,Document,"Suspected undervaluation, needs reassessment",1,1,Delhi,Chicago,315
